Neighborhood,MSSubClass,Exterior1st,Exterior2nd,SaleType,MSZoning,SalePrice,Id,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,KitchenQual_MISSING
5,11,7,4,7,3,157000,1383,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,3,7,4,7,5,112000,1384,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,6,6,5,7,5,105000,1385,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,6,13,15,7,3,125500,1386,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,16,12,12,7,5,250000,1387,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,6,9,8,8,3,136000,1388,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15,12,13,15,7,5,377500,1389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,6,7,4,7,3,131000,1390,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,235000,1391,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,7,12,12,7,5,124000,1392,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,8,10,10,7,5,123000,1393,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,5,7,4,7,3,163000,1394,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,15,13,15,9,5,246578,1395,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23,16,13,15,7,5,281213,1396,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,12,7,4,7,5,160000,1397,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,11,8,6,7,3,137500,1398,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,6,13,4,7,5,138000,1399,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,6,6,5,7,5,137450,1400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,6,6,5,7,3,120000,1401,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15,16,13,15,7,5,193000,1402,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,9,5,193879,1403,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22,12,13,15,7,5,282922,1404,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,6,7,4,7,5,105000,1405,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
20,15,14,16,7,3,275000,1406,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,8,10,5,7,5,133000,1407,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13,12,10,12,7,5,112000,1408,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,11,13,15,7,3,125500,1409,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,16,12,12,7,5,215000,1410,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,16,13,15,7,5,230000,1411,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,6,13,15,7,5,140000,1412,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,7,11,13,7,5,90000,1413,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14,12,13,15,4,5,257000,1414,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,7,4,7,5,207000,1415,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,15,13,15,7,5,175900,1416,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,13,3,7,3,122500,1417,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
25,16,13,15,7,5,340000,1418,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,12,10,10,4,5,124000,1419,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,12,12,12,7,5,223000,1420,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,16,10,10,7,5,179900,1421,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12,15,12,12,7,5,127500,1422,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,15,13,15,7,3,136500,1423,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,14,12,12,7,5,274970,1424,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,12,10,10,7,5,144000,1425,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,10,10,7,5,142000,1426,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,16,13,15,7,5,271000,1427,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,6,8,6,7,5,140000,1428,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,3,8,6,7,3,119000,1429,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,12,8,6,7,5,182900,1430,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,13,15,7,5,192140,1431,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12,15,12,12,7,5,143750,1432,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,3,7,4,7,5,64500,1433,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15,16,13,15,7,5,186500,1434,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13,12,11,11,7,5,160000,1435,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11,12,7,4,4,5,174000,1436,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,12,10,10,7,5,120500,1437,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
26,12,13,15,9,5,394617,1438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,12,8,6,7,3,149700,1439,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,16,10,10,7,5,197000,1440,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,11,8,6,7,5,191000,1441,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,15,13,15,7,3,149300,1442,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,16,13,15,7,6,310000,1443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,7,4,7,5,121000,1444,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,179600,1445,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,8,13,15,7,5,129000,1446,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13,12,10,10,7,5,157900,1447,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,16,13,15,7,5,240000,1448,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,6,8,10,7,5,112000,1449,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,2,14,16,7,3,92000,1450,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,13,15,7,5,136000,1451,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,12,14,16,9,5,287090,1452,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2,13,15,7,3,145000,1453,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
13,12,13,15,7,5,84500,1454,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,13,15,7,6,185000,1455,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,13,15,7,5,175000,1456,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,12,12,12,7,5,210000,1457,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,11,14,16,7,5,266500,1458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11,12,8,6,7,5,142125,1459,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,12,10,10,7,5,147500,1460,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
